id|Os_lang|Ru_lang|Source_File|File_mp3
2316|Нӕй, нӕ байхъуыста Хӕмыц йӕ усмӕ ӕмӕ йӕ йӕ дзыппы цӕвӕрдта, афтӕмӕй ацыд Ныхасмӕ.|Но нет, не послушал Хамыц жену, положил ее в карман и пошел на нихас.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2317|Сырдон рагӕй дӕр Нартӕн фыдбылыз кӕм нӕ уыди! Хӕмыцӕн йӕ ус йемӕ кӕй уыд, уый бамбӕрста ӕмӕ бавдӕлд ӕмӕ фӕсивӕды йӕхиуыл сардыдта, нӕмут мӕ, зӕгъгӕ.|Но Сырдон издавна был нартским несчастьем! Как только он понял, что взял Хамыц с собой свою маленькую Быценон, подговорил он нартскую молодежь, чтобы те напали на Сырдона и стали его бить.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2318|"Фӕсивӕд дӕр ӕй нӕмын райдыдтой. Уӕд Сырдон ныхъхъӕр кодта:
— Гъӕ, уӕ хуыздӕр амӕла, Нарт! Сӕ кӕстӕртӕ сӕ хистӕрты нӕмынц, сӕ хистӕртӕ та сӕ устыты семӕ хӕссынц. Кӕм бадӕм, Нарты зӕрӕдтӕ—ай лӕгты Ныхас у, ӕви устыты Ныхас?"|"Не начали. И тогда закричал Сырдон:
— О нарты, чтобы умер лучший из нас! Поглядите только, что у нас делается! Младшие бьют старших, а старшие жен своих носят с собой.
Нартские старики, скажите свое слово, на каком мы нихасе сидим? Здесь собрание мужчин или, может быть, сборище женщин?"|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2319|Нӕ цӕсгом фесӕфтам, ӕгъдау нӕм нал ис. Кӕсут-ма Хӕмыцмӕ — кӕд ӕрхаста Быценоны йемӕ разагъды Нарты стыр Ныхасмӕ.|"И стыд мы потеряли, и порядка у нас нет.
Взгляните-ка на Хамыца! Ведь принес он свою Быценон на знаменитый Большой нихас нартов."|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2320|Хӕмыц куыннӕ рамӕсты уыдаид? Фестади ӕмӕ Сырдоны риуӕн тымбыл къухӕй ахӕм сӕргъӕвта, ӕмӕ йӕ къӕхтӕ хӕрдмӕ хъилӕй аззадысты гӕды Сырдонӕн. Бауадзыг ис, уӕдӕ цы, Сырдон, йӕ хъӕлӕсӕй туджы къуыбӕрттӕ дӕр скалди.|Рассердился тут Хамыц, вскочил и так ударил кулаком хитреца Сырдона, что тот полетел вверх тормашками и грохнулся об землю. Закашлялся Сырдон, капли крови показались на его губах, и лишился он чувств.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2321|"Сӕхимӕ ӕрцыдис мӕстӕйдзагӕй Хӕмыц ӕмӕ йӕм Быценон дзуры:
— Бӕргӕ дын загътон, адӕммӕ мӕ ма хӕсс, зӕгъгӕ, ӕмӕ мӕм нӕ байхъуыстай. Ныр дӕхи дӕр байсӕфтай ӕмӕ мӕн дӕр: уыцы уайдзӕфы фӕстӕ мӕнӕн демӕ цӕрӕн нал ис, ӕмӕ бавдӕл, ӕмӕ мӕ кӕцӕй ӕрхастай, уырдӕм мӕ фӕстӕмӕ фӕхӕсс."|"А разгневанный Хамыц ушел домой. И тут сказала ему Быценон:
— Говорила я тебе, что не надо брать меня туда, где собираются люди. Но ты не послушался и погубил нас обоих. После такого позора нельзя мне больше жить с тобой, и придется тебе отнести меня туда, откуда ты меня взял."|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2322|"Цы гӕнӕн ма уыд Хӕмыцӕн, ӕмӕ йӕ ахаста. Быценты дуармӕ куы бахӕццӕ сты, уӕд ын ус зӕгъы:
— Ӕртӕ хорздзинады бакӕнинаг дын уыдтӕн, фӕлӕ дзы гныр иу сӕххӕст кӕнын йедтӕмӕ мӕ къухы нал бафтдзӕн; мӕ тӕригъӕд дӕр ӕмӕ дӕ тӕригъӕд дӕр фӕхӕссӕд, ацы ми нын чи бакодта, уый."|"Что было делать Хамыцу? Отнес он свою Быценон туда, откуда взял ее. Вот пришли они к дому Быцента, и сказала Хамыцу жена его:
— Три хороших дела задумала я совершить для тебя, но удалось мне сделать только одно. Пусть за горе, причиненное тебе и мне, падет вина на голову того, кто сотворил это зло."|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2323|Ныр дын цы зӕгъон, уымӕ хъус: дæуӕй мӕнмӕ ис нӕлгоймаджы гурдз.|А теперь слушай, что я скажу тебе: должна была я родить тебе сына,|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2324|Мӕхи дзидзийӕ куы схъомыл уыдаид, уӕд ын дунетыл ӕмбал нӕ разындаид: кард ӕй нӕ карстаид, фат дзы нӕ хызтаид.|и если бы он был вскормлен моей грудью, то во всем мире не было бы равного ему.Меч не брал бы его, и не вонзалась бы стрела в его тело.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2325|Фӕлӕ ма цы, гъа! Ӕрбадар дӕ уӕнтӕ, ӕмӕ дын гурдз уырдӕм ныуулӕфон.|Но что поделаешь? Этому не суждено свершиться. Подставь свою спину, я дыханием своим передам тебе зародыш нашего будущего младенца.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2326|Хӕмыц нӕ разы кодта, дӕхӕдӕг мын куынӕуал дӕ, уӕд ма уымӕй дӕр цы кӕнын, зӕгъгӕ.|"Но долго не соглашался Хамыц и говорил грустно:
— На что мне этот младенец, когда я потерял тебя?"|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2327|"— Нӕй мын ӕй фӕхӕссӕн,— дзуры йӕм ус.
Уӕд Хӕмыц бадардта йӕ уӕнтӕ, ӕмӕ йын сӕм Быценон ныуулӕфыд. Хӕмыцы уӕнты астӕу февзӕрди сынкъ."|"— Нельзя мне унести его с собой, — ответила ему жена.
И тогда подставил Хамыц свою спину. Дохнула Быценон, и между лопатками Хамыца появилась небольшая опухоль."|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2328|— Ацу ӕмӕ-иу ӕй Сатанайӕн радзур, уый дын зӕгъдзӕн, йӕ къӕртт кӕнын афон кӕд уыдзӕн, уый,— загъта ус.|— Теперь иди и расскажи обо всем Шатане, — сказала Быценон. — Она знает, когда настанет время разрезать эту опухоль.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2329|Уыйадыл ус сӕхимӕ ныффардӕг ис. Хӕмыц дӕр уӕнтӕхъил ӕмӕ сӕргуыбырӕй раздӕхти сӕхимӕ ӕмӕ Сатанайӕн радзырдта йӕ хъуыддаг.|"Простилась Быценон с Хамыцем и навеки ушла под землю, в свой родительский дом.
А Хамыц, опустив голову, вернулся домой и рассказал обо всем случившемся мудрой Шатане."|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2330|Сатана райдыдта бонтӕ ‘мӕ мӕйтӕ нымайын, ӕмӕ афон куы ‘рхæццӕ ис, уӕд акъӕртт кодта Хӕмыцы сынкъ, ӕмӕ дзы сырх зынгӕй рагӕпп кодта ӕрдӕгӕй уӕлӕмӕ — ӕндон, уырдыгӕй дæлæмӕ — болат, ахӕм лӕппу, ӕмӕ асхъиудта денджызмӕ.|"Стала Шатана считать дни и месяцы.
А когда наступило время, осторожно разрезала она опухоль на спине Хамыца — и выпрыгнул оттуда раскаленный младенец.
Выше поясницы из стали, а ниже поясницы из булата был этот мальчик, и прыгнул он в самое море."|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2331|Цъӕх-цъӕхид денджызы дон ӕгасӕй мигъ фестад, арвмӕ фӕцыд, ӕмӕ денджыз ахуыскъ ис.|Закипела вода в синем море, превратилась вся в облако, поднялась к небу, и до капельки высохло море.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2332|Фӕлӕ куы ‘руазал ис мигъ, уӕд тыгъдызӕйӕ ӕруарыд, ӕмӕ та денджыз фӕстӕмӕ айдзаг ис, йӕ былтӕй фӕйнӕрдӕм акалд.|Но остыли облака, и ливнем упала вода на землю, и снова наполнилось море, и даже вышло из своих берегов.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2333|||БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2334|гурдз, гуырдз|зародыш, эмбрион|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2335|Нарты кадджытæ\\ Составители: В.Абаев, Н.Багаев, И.Джанаев, Б.Боциев, Т.Епхиев. Литературный редактор И.Джанаев. Владикавказ: «Алания». 1995. С.168-169.|Осетинские нартские сказания.\\ Составители: В.Абаев, Н.Багаев, И.Джанаев, Б.Боциев, Т.Епхиев. Перевод с осетинского Ю.Либединского. Москва-Владикавказ. 2001. С.236-238.|БАТРАДЗЫ_РАЙГУЫРД|БАТРАДЗЫ_РАЙГУЫРД.mp3
2336|5.3. БАТРАДЗЫ ДЕНДЖЫЗӔЙ КУЫД РАСАЙДТОЙ|"КАК БАТРАДЗА ИЗ МОРЯ ВЫМАНИЛИ
краткое содержание"|БАТРАДЗЫ_ДЕНДЖЫЗӔЙ_КУЫД_РАСАЙДТОЙ|БАТРАДЗЫ_ДЕНДЖЫЗӔЙ_КУЫД_РАСАЙДТОЙ.mp3
2337|Лӕппу денджызы бын хъомыл кӕнын байдыдта. Мӕймӕ-иу, ӕртӕ азмӕ цас сырӕза адӕймаг, уыйбӕрц сырӕзтис. Доны бынмӕ йыл сӕвӕрдтой ном — Хӕмыцы фырт Батрадз, зӕгъгӕ.|"На дне моря у Донбеттыров рос и воспитывался сын Хамыца.
За месяц вырастал он на столько, на сколько другие дети вырастали за три года.
Там, под водой, дали ему имя Батрадз, сын Хамыца."|БАТРАДЗЫ_ДЕНДЖЫЗӔЙ_КУЫД_РАСАЙДТОЙ|БАТРАДЗЫ_ДЕНДЖЫЗӔЙ_КУЫД_РАСАЙДТОЙ.mp3
2338|Нарты сывӕллӕттӕ-иу зымӕгон цыдысты денджызы ихыл хъулӕй хъазынмӕ. Батрадз-иу их стыдта, сывӕллӕттимӕ-иу хъулӕй фӕхъазыд ӕмӕ-иу сӕ амбылдта.|Зимой замерзало море, и нартские дети приходили играть в альчики на гладком льду. На веселый шум их игры поднимался Батрадз. Он взламывал снизу лед, вступал в игру и всегда обыгрывал нартских мальчиков.|БАТРАДЗЫ_ДЕНДЖЫЗӔЙ_КУЫД_РАСАЙДТОЙ|БАТРАДЗЫ_ДЕНДЖЫЗӔЙ_КУЫД_РАСАЙДТОЙ.mp3
